sentence_id,text_source,mean_nll_human,mean_nll_ai,mean_nll_diff,n_tokens,pct_ai_style,pct_human_style,pct_neutral
c0484f1f789a1390e54f4d08304f1c04,gpt-5,4.828926075439085,4.73123923165258,0.09768684378650505,40,0.175,0.1,0.725
f5f08008d2f370357f532794e6a09b85,gpt-5,3.642692835982889,3.6343252048268915,0.008367631155997514,50,0.12,0.16,0.72
356097fd94fc135e0cb7678be77f9452,gpt-5,2.958441560946243,2.7983311762648593,0.16011038468138356,23,0.08695652173913043,0.0,0.9130434782608695
4b7f802da3a71b374620646ead1d9b55,gpt-5,4.600240942511347,4.552103919142317,0.048137023369030606,31,0.25806451612903225,0.1935483870967742,0.5483870967741935
6e502c66e635adb80d2af7ece4e310cd,gpt-5,3.9513209100608546,3.7783403236878246,0.17298058637303032,73,0.0958904109589041,0.0684931506849315,0.8356164383561644
4c20820a390d6750115310c31da6e79e,gpt-5,3.277109654178839,3.2384497654785,0.03865988870033896,113,0.05309734513274336,0.04424778761061947,0.9026548672566371
a046a70df29a39bbf66a13d137a7cd67,gpt-5,3.0365770154846055,2.600267492440859,0.4363095230437466,48,0.2708333333333333,0.020833333333333332,0.7083333333333334
6963482ac203932a7708c096e2def1cc,gpt-5,3.612306926083767,3.2266527743441826,0.3856541517395842,59,0.2033898305084746,0.03389830508474576,0.7627118644067796
913cb332e116155adbaa3cc29fad9a66,gpt-5,3.728714343196211,3.470977712315149,0.2577366308810619,52,0.1346153846153846,0.019230769230769232,0.8461538461538461
8944878597f5ed4746f80ec89eb23cd4,gpt-5,3.743190431596304,3.50010907529213,0.24308135630417382,64,0.15625,0.03125,0.8125
696a524e7819911deae123f4d8dc6f49,gpt-5,3.9101416646004763,3.661963257083106,0.2481784075173701,86,0.1744186046511628,0.09302325581395349,0.7325581395348837
ec863d3f34507f33925ba1b2bff911ea,gpt-5,2.8721207069931554,2.7274232320021836,0.14469747499097138,40,0.175,0.1,0.725
f14d9dac2a071dcdf51a0f744ead2c6d,gpt-5,3.8413769092561827,3.7504487415725314,0.09092816768365132,37,0.10810810810810811,0.05405405405405406,0.8378378378378378
22ae4d3c0324b4219501b761ebcd0837,gpt-5,3.2283957461906154,3.013837863832075,0.21455788235854065,76,0.2236842105263158,0.05263157894736842,0.7236842105263158
81f70e88ff42f27b5ef1b02251b48452,gpt-5,3.683611620002641,3.655150696424803,0.028460923577837933,52,0.038461538461538464,0.0,0.9615384615384616
82d9d61273d70e6782bda2fb6954325e,gpt-5,2.6392627220409803,2.4370380200994894,0.20222470194149095,39,0.15384615384615385,0.0,0.8461538461538461
b78b9e2c05b10cd2799f3281152b87f1,gpt-5,3.9502610436813423,3.74917739651855,0.20108364716279245,62,0.20967741935483872,0.08064516129032258,0.7096774193548387
78624866cf10bcc49f96730e741a52d0,gpt-5,3.841231869337723,3.5465419726981,0.29468989663962303,67,0.26865671641791045,0.014925373134328358,0.7164179104477612
6b8421aea8217464c7bb5bcf9f3cad5c,gpt-5,3.5140309808258383,3.203492450550483,0.310538530275355,72,0.19444444444444445,0.05555555555555555,0.75
8494d4541632454ef44d705482083d86,gpt-5,3.7235950976479217,3.622080725090256,0.10151437255766584,65,0.12307692307692308,0.06153846153846154,0.8153846153846154
6245d65c0a75e88ac997e079b264e9d6,gpt-5,3.0471554426899687,2.9528486431914973,0.09430679949847134,22,0.045454545454545456,0.09090909090909091,0.8636363636363636
0c9784bf6ec83f7a1fe845ae43555cef,gpt-5,4.076297661605871,4.045539934117839,0.030757727488031926,53,0.1509433962264151,0.09433962264150944,0.7547169811320755
780683c689075de0a72a7f5497ec88a9,gpt-5,3.6970284486619325,3.2629332273052287,0.4340952213567037,39,0.15384615384615385,0.02564102564102564,0.8205128205128205
49a1412dff76194a5cc7c97451d251d4,gpt-5,3.3870028592977772,3.3777753316586145,0.009227527639162618,86,0.05813953488372093,0.03488372093023256,0.9069767441860465
f3034cac61216f8b860dce8fe449891d,gpt-5,3.2630002452630777,3.207880036582296,0.05512020868078178,49,0.061224489795918366,0.061224489795918366,0.8775510204081632
ac8457e4960fa8f0a4f5e7a6f1350720,gpt-5,3.4598420332407667,3.402253657013976,0.057588376226790604,63,0.047619047619047616,0.0,0.9523809523809523
df25e292fc3601c48dc886882ed08cb0,gpt-5,3.918258657054442,3.84924061614826,0.06901804090618195,48,0.10416666666666667,0.020833333333333332,0.875
